timestamp,preclose,open,high,low,last,tradecount,ttvol,ttval,ap1,bp1,ap2,bp2,ap3,bp3,ap4,bp4,ap5,bp5,ap6,bp6,ap7,bp7,ap8,bp8,ap9,bp9,ap10,bp10,av1,bv1,av2,bv2,av3,bv3,av4,bv4,av5,bv5,av6,bv6,av7,bv7,av8,bv8,av9,bv9,av10,bv10
132236000.0,26.48,26.0,26.96,25.68,25.87,38039.0,32201326.0,847263727.6700001,25.92,25.88,25.93,25.87,25.94,25.86,25.95,25.85,25.96,25.84,25.97,25.8,25.99,25.79,26.0,25.78,26.01,25.75,26.02,25.74,5900.0,600.0,14700.0,600.0,3700.0,1200.0,5900.0,400.0,8900.0,5000.0,500.0,600.0,12000.0,200.0,23700.0,1400.0,300.0,2100.0,200.0,1500.0
132239000.0,26.48,26.0,26.96,25.68,25.87,38039.0,32201326.0,847263727.6700001,25.92,25.91,25.93,25.9,25.94,25.89,25.95,25.88,25.96,25.87,25.97,25.86,25.99,25.85,26.0,25.84,26.01,25.8,26.02,25.79,6000.0,4400.0,14800.0,8000.0,3700.0,700.0,5900.0,1100.0,8900.0,200.0,500.0,1100.0,12000.0,400.0,23700.0,5000.0,300.0,600.0,200.0,200.0
132242000.0,26.48,26.0,26.96,25.68,25.93,38063.0,32222226.0,847805603.6700001,25.93,25.92,25.94,25.91,25.95,25.89,25.96,25.88,25.97,25.87,25.99,25.86,26.0,25.85,26.01,25.84,26.02,25.8,26.04,25.79,900.0,100.0,3700.0,4700.0,5900.0,700.0,8500.0,900.0,1000.0,100.0,12000.0,1100.0,23700.0,400.0,300.0,5000.0,200.0,600.0,1000.0,200.0
132245000.0,26.48,26.0,26.96,25.68,25.94,38082.0,32228626.0,847971575.6700001,25.95,25.94,25.96,25.93,25.97,25.92,25.99,25.91,26.0,25.89,26.01,25.88,26.02,25.86,26.04,25.85,26.05,25.84,26.08,25.8,6200.0,2100.0,8500.0,300.0,1000.0,4700.0,12000.0,3600.0,23700.0,300.0,300.0,900.0,200.0,1100.0,1000.0,400.0,7400.0,5000.0,200.0,7200.0
132248000.0,26.48,26.0,26.96,25.68,25.96,38102.0,32242326.0,848327164.6700001,25.97,25.96,25.99,25.95,26.0,25.94,26.01,25.92,26.02,25.91,26.04,25.89,26.05,25.88,26.08,25.86,26.09,25.85,26.1,25.84,1000.0,2200.0,12000.0,1200.0,23700.0,1800.0,300.0,4700.0,200.0,3700.0,1000.0,300.0,7400.0,800.0,200.0,1100.0,700.0,400.0,2000.0,5200.0
132251000.0,26.48,26.0,26.96,25.68,25.95,38130.0,32263426.0,848875312.6700001,25.97,25.96,25.99,25.95,26.0,25.94,26.01,25.92,26.04,25.91,26.05,25.89,26.08,25.88,26.09,25.86,26.1,25.85,26.14,25.84,200.0,7300.0,300.0,200.0,23900.0,1800.0,300.0,4700.0,1000.0,3700.0,7400.0,300.0,200.0,800.0,700.0,1100.0,2500.0,400.0,1500.0,5200.0
132254000.0,26.48,26.0,26.96,25.68,26.0,38138.0,32265426.0,848927279.6700001,26.0,25.99,26.01,25.97,26.04,25.96,26.05,25.94,26.08,25.93,26.09,25.92,26.1,25.91,26.14,25.89,26.15,25.88,26.16,25.86,23800.0,300.0,300.0,800.0,1000.0,100.0,7400.0,1800.0,200.0,200.0,700.0,4700.0,2500.0,3700.0,1500.0,300.0,15800.0,800.0,200.0,1100.0
132257000.0,26.48,26.0,26.96,25.68,25.97,38179.0,32292626.0,849634373.6700001,26.0,25.98,26.01,25.96,26.04,25.94,26.05,25.93,26.08,25.92,26.09,25.91,26.1,25.89,26.14,25.88,26.15,25.86,26.16,25.85,7200.0,300.0,300.0,100.0,1000.0,1800.0,7400.0,200.0,200.0,500.0,700.0,3700.0,2500.0,300.0,1500.0,800.0,15800.0,1100.0,200.0,400.0
132300000.0,26.48,26.0,26.96,25.68,25.96,38195.0,32303126.0,849907332.6700001,25.96,25.94,26.04,25.93,26.05,25.92,26.08,25.91,26.09,25.89,26.1,25.88,26.14,25.86,26.15,25.85,26.16,25.84,26.18,25.8,1200.0,1800.0,1000.0,200.0,7100.0,700.0,200.0,3700.0,700.0,300.0,2500.0,200.0,1500.0,1100.0,15800.0,400.0,200.0,5200.0,1200.0,8200.0
132303000.0,26.48,26.0,26.96,25.68,25.96,38205.0,32305126.0,849959262.6700001,26.03,25.96,26.04,25.94,26.05,25.93,26.08,25.92,26.09,25.91,26.1,25.89,26.14,25.88,26.15,25.86,26.16,25.85,26.18,25.84,3900.0,2500.0,1000.0,1800.0,7100.0,200.0,200.0,700.0,700.0,3700.0,3000.0,300.0,1500.0,200.0,15800.0,1100.0,200.0,400.0,1200.0,5200.0
132306000.0,26.48,26.0,26.96,25.68,25.96,38212.0,32308826.0,850055328.6700001,25.96,25.94,26.0,25.93,26.02,25.92,26.03,25.91,26.04,25.9,26.05,25.89,26.08,25.88,26.09,25.86,26.1,25.85,26.14,25.84,7500.0,1800.0,100.0,200.0,100.0,700.0,4100.0,100.0,1000.0,1100.0,7200.0,300.0,200.0,200.0,700.0,1100.0,3000.0,400.0,1500.0,5200.0
132309000.0,26.48,26.0,26.96,25.68,25.94,38220.0,32311826.0,850133162.6700001,25.94,25.93,25.96,25.92,26.02,25.91,26.03,25.9,26.04,25.89,26.05,25.88,26.08,25.86,26.09,25.85,26.1,25.84,26.14,25.8,1600.0,100.0,6100.0,700.0,100.0,100.0,4100.0,1300.0,1000.0,300.0,7100.0,200.0,200.0,1100.0,700.0,5200.0,3000.0,5200.0,1500.0,7600.0
132312000.0,26.48,26.0,26.96,25.68,25.95,38228.0,32314526.0,850203216.6700001,25.96,25.95,26.01,25.94,26.02,25.93,26.03,25.92,26.04,25.91,26.05,25.9,26.08,25.89,26.09,25.88,26.1,25.86,26.14,25.85,5400.0,4200.0,400.0,100.0,100.0,100.0,4100.0,700.0,1000.0,100.0,7100.0,1300.0,200.0,300.0,700.0,200.0,3000.0,1100.0,1500.0,5200.0
132315000.0,26.48,26.0,26.96,25.68,25.94,38235.0,32319726.0,850338155.6700001,25.95,25.93,25.96,25.92,26.01,25.91,26.02,25.9,26.03,25.89,26.04,25.88,26.05,25.86,26.08,25.85,26.09,25.84,26.1,25.8,4100.0,200.0,5300.0,700.0,400.0,100.0,100.0,1300.0,4100.0,300.0,1000.0,200.0,7100.0,1100.0,200.0,5200.0,700.0,5200.0,3000.0,7700.0
132318000.0,26.48,26.0,26.96,25.68,25.93,38242.0,32321026.0,850371875.6700001,25.95,25.92,25.96,25.91,25.99,25.9,26.0,25.88,26.01,25.86,26.02,25.85,26.03,25.84,26.04,25.8,26.05,25.79,26.08,25.78,5200.0,600.0,5700.0,100.0,10000.0,1300.0,300.0,300.0,400.0,1100.0,100.0,5200.0,4100.0,5200.0,1000.0,7700.0,7100.0,200.0,200.0,1200.0
132321000.0,26.48,26.0,26.96,25.68,25.95,38248.0,32322826.0,850418534.6700001,25.95,25.91,25.96,25.9,25.99,25.88,26.0,25.86,26.01,25.85,26.02,25.84,26.03,25.8,26.04,25.79,26.05,25.78,26.08,25.76,5400.0,100.0,5700.0,1300.0,10100.0,400.0,300.0,1100.0,400.0,5500.0,100.0,5200.0,4100.0,7700.0,1000.0,200.0,10100.0,1200.0,200.0,500.0
132324000.0,26.48,26.0,26.96,25.68,25.93,38252.0,32324326.0,850457447.6700001,25.92,25.91,25.93,25.9,25.95,25.88,25.96,25.86,25.97,25.85,25.98,25.84,25.99,25.8,26.0,25.79,26.01,25.78,26.03,25.76,4800.0,1400.0,7200.0,1500.0,4300.0,400.0,5700.0,1100.0,500.0,5500.0,1400.0,5200.0,10100.0,7700.0,500.0,200.0,400.0,1200.0,4100.0,500.0
132327000.0,26.48,26.0,26.96,25.68,25.91,38257.0,32325826.0,850496312.6700001,25.91,25.9,25.92,25.88,25.93,25.86,25.95,25.85,25.96,25.84,25.97,25.8,25.98,25.79,25.99,25.78,26.0,25.76,26.01,25.75,2700.0,1500.0,4800.0,400.0,7300.0,1100.0,18600.0,5500.0,5600.0,5200.0,500.0,7700.0,1400.0,200.0,10000.0,1200.0,500.0,500.0,400.0,2100.0
132330000.0,26.48,26.0,26.96,25.68,25.9,38274.0,32334426.0,850719095.6700001,25.92,25.91,25.93,25.88,25.95,25.86,25.96,25.85,25.97,25.84,25.98,25.8,25.99,25.79,26.0,25.78,26.01,25.76,26.03,25.75,5300.0,2800.0,7800.0,300.0,18600.0,1100.0,5600.0,5500.0,500.0,5200.0,1400.0,7700.0,10000.0,200.0,500.0,1200.0,400.0,500.0,4100.0,2100.0
132333000.0,26.48,26.0,26.96,25.68,25.91,38279.0,32338226.0,850817552.6700001,25.91,25.9,25.92,25.88,25.93,25.86,25.95,25.85,25.96,25.84,25.97,25.8,25.98,25.79,25.99,25.78,26.0,25.76,26.01,25.75,7600.0,1800.0,5900.0,300.0,7800.0,1100.0,18800.0,5500.0,5600.0,5200.0,500.0,7700.0,1400.0,200.0,10000.0,1200.0,1500.0,500.0,400.0,2100.0
132336000.0,26.48,26.0,26.96,25.68,25.9,38285.0,32341726.0,850908215.6700001,25.9,25.88,25.91,25.86,25.92,25.85,25.93,25.84,25.95,25.8,25.96,25.79,25.97,25.78,25.98,25.76,25.99,25.75,26.0,25.74,8100.0,200.0,6400.0,1000.0,6100.0,5500.0,7800.0,5200.0,18600.0,7700.0,5600.0,200.0,500.0,1200.0,1400.0,500.0,10000.0,2100.0,1500.0,1500.0
132339000.0,26.48,26.0,26.96,25.68,25.86,38291.0,32342726.0,850934083.6700001,25.88,25.86,25.9,25.85,25.91,25.84,25.92,25.8,25.93,25.79,25.95,25.78,25.96,25.76,25.97,25.75,25.98,25.74,25.99,25.73,500.0,300.0,8100.0,5500.0,6400.0,5200.0,6100.0,7700.0,7700.0,200.0,17100.0,1200.0,5200.0,500.0,500.0,2100.0,1400.0,1500.0,10000.0,41800.0
132342000.0,26.48,26.0,26.96,25.68,25.86,38294.0,32343326.0,850949599.6700001,25.87,25.86,25.88,25.85,25.9,25.84,25.91,25.8,25.92,25.79,25.93,25.78,25.95,25.76,25.96,25.75,25.97,25.74,25.98,25.73,200.0,4600.0,900.0,5500.0,8100.0,5200.0,6400.0,7700.0,6100.0,200.0,7700.0,1200.0,17100.0,500.0,5200.0,2100.0,500.0,1500.0,1400.0,41800.0
132345000.0,26.48,26.0,26.96,25.68,25.86,38299.0,32348426.0,851081485.6700001,25.86,25.85,25.87,25.84,25.88,25.8,25.9,25.79,25.91,25.78,25.92,25.76,25.93,25.75,25.95,25.74,25.96,25.73,25.97,25.72,1800.0,5500.0,300.0,5200.0,900.0,7700.0,8100.0,200.0,6300.0,1200.0,5600.0,500.0,7700.0,2100.0,17100.0,1500.0,5200.0,41800.0,500.0,6700.0
132348000.0,26.48,26.0,26.96,25.68,25.86,38306.0,32353026.0,851200401.6700001,25.86,25.85,25.87,25.84,25.88,25.8,25.9,25.79,25.91,25.78,25.92,25.76,25.93,25.75,25.95,25.74,25.96,25.73,25.97,25.72,1300.0,1500.0,300.0,5200.0,900.0,7700.0,8100.0,200.0,6300.0,1200.0,5600.0,500.0,7700.0,2100.0,17100.0,1500.0,5200.0,41800.0,500.0,6700.0
132351000.0,26.48,26.0,26.96,25.68,25.8,38314.0,32362926.0,851456122.6700001,25.85,25.8,25.86,25.79,25.87,25.78,25.88,25.76,25.9,25.75,25.91,25.74,25.92,25.73,25.93,25.72,25.95,25.71,25.96,25.7,600.0,4800.0,1700.0,200.0,300.0,2000.0,1600.0,500.0,8100.0,2100.0,6300.0,1600.0,5600.0,41800.0,7700.0,6700.0,17100.0,10600.0,5200.0,135600.0
132354000.0,26.48,26.0,26.96,25.68,25.88,38329.0,32366126.0,851538863.6700001,25.88,25.86,25.9,25.81,25.91,25.8,25.92,25.79,25.93,25.78,25.95,25.76,25.96,25.75,25.97,25.74,25.98,25.73,25.99,25.72,1500.0,4900.0,8100.0,200.0,6300.0,5100.0,5600.0,200.0,7700.0,2000.0,17100.0,500.0,5200.0,2100.0,500.0,1600.0,1400.0,41800.0,10000.0,6700.0
132357000.0,26.48,26.0,26.96,25.68,25.86,38334.0,32367846.0,851583344.87,25.87,25.86,25.88,25.81,25.9,25.8,25.91,25.79,25.92,25.78,25.93,25.76,25.95,25.75,25.96,25.74,25.97,25.73,25.98,25.72,200.0,4080.0,1400.0,200.0,3600.0,4800.0,6300.0,200.0,800.0,2000.0,7700.0,500.0,17100.0,2100.0,5200.0,1600.0,1000.0,41800.0,1400.0,6700.0
132400000.0,26.48,26.0,26.96,25.68,25.85,38341.0,32372126.0,851694025.47,25.85,25.81,25.86,25.8,25.87,25.79,25.88,25.78,25.9,25.76,25.91,25.75,25.92,25.74,25.93,25.73,25.95,25.72,25.96,25.71,900.0,2200.0,600.0,4800.0,220.0,200.0,1800.0,2000.0,3600.0,500.0,6300.0,2100.0,800.0,1600.0,7700.0,41800.0,17100.0,6700.0,5200.0,10600.0
132403000.0,26.48,26.0,26.96,25.68,25.8,38358.0,32381826.0,851944492.47,25.81,25.8,25.87,25.79,25.88,25.78,25.9,25.76,25.91,25.75,25.92,25.74,25.93,25.73,25.95,25.72,25.96,25.71,25.97,25.7,200.0,3300.0,320.0,200.0,1800.0,2000.0,3600.0,500.0,6300.0,2100.0,200.0,1600.0,7700.0,41800.0,17100.0,6700.0,5000.0,10600.0,1000.0,135600.0
132406000.0,26.48,26.0,26.96,25.68,25.82,38367.0,32384526.0,852014177.47,25.87,25.81,25.88,25.8,25.9,25.79,25.91,25.78,25.93,25.76,25.95,25.75,25.96,25.74,25.97,25.73,25.98,25.72,25.99,25.71,320.0,600.0,1800.0,5700.0,3600.0,200.0,6300.0,2000.0,700.0,800.0,17100.0,2100.0,5000.0,1600.0,1000.0,41800.0,1400.0,6700.0,10000.0,10600.0
132409000.0,26.48,26.0,26.96,25.68,25.87,38373.0,32385226.0,852032254.47,25.87,25.8,25.88,25.79,25.9,25.78,25.91,25.76,25.93,25.75,25.95,25.74,25.96,25.73,25.97,25.72,25.98,25.71,25.99,25.7,120.0,5600.0,1800.0,200.0,3600.0,2000.0,6300.0,800.0,200.0,2100.0,17100.0,1600.0,4900.0,41800.0,1000.0,6700.0,1400.0,10600.0,10000.0,135600.0
132412000.0,26.48,26.0,26.96,25.68,25.83,38384.0,32391426.0,852192227.47,25.82,25.81,25.87,25.8,25.88,25.79,25.9,25.78,25.91,25.76,25.93,25.75,25.95,25.74,25.96,25.73,25.97,25.72,25.98,25.71,200.0,1600.0,120.0,400.0,1800.0,200.0,3600.0,2000.0,6300.0,1100.0,200.0,2100.0,17100.0,1600.0,4900.0,41800.0,1000.0,6700.0,1400.0,10600.0
132415000.0,26.48,26.0,26.96,25.68,25.87,38394.0,32393946.0,852257353.87,25.88,25.87,25.9,25.82,25.91,25.81,25.93,25.8,25.95,25.79,25.96,25.78,25.97,25.76,25.98,25.75,25.99,25.74,26.0,25.73,1800.0,80.0,3600.0,200.0,6300.0,1300.0,200.0,500.0,17100.0,200.0,4900.0,2000.0,1000.0,1100.0,1400.0,2100.0,10000.0,2600.0,4700.0,41800.0
132418000.0,26.48,26.0,26.96,25.68,25.88,38396.0,32394246.0,852265117.87,25.88,25.87,25.9,25.85,25.91,25.82,25.93,25.81,25.95,25.8,25.96,25.79,25.97,25.78,25.98,25.76,25.99,25.75,26.0,25.74,1500.0,480.0,3600.0,200.0,6300.0,200.0,200.0,600.0,17100.0,600.0,4900.0,200.0,1000.0,2000.0,1400.0,1100.0,10000.0,2100.0,4700.0,2600.0
132421000.0,26.48,26.0,26.96,25.68,25.82,38403.0,32395126.0,852287873.47,25.86,25.83,25.87,25.82,25.88,25.81,25.9,25.8,25.91,25.79,25.93,25.78,25.95,25.76,25.96,25.75,25.97,25.74,25.98,25.73,1400.0,1000.0,820.0,100.0,2100.0,1100.0,3600.0,500.0,6300.0,200.0,200.0,2000.0,17100.0,1100.0,4900.0,2100.0,1000.0,2900.0,1400.0,41800.0
132424000.0,26.48,26.0,26.96,25.68,25.83,38404.0,32395426.0,852295622.47,25.86,25.83,25.87,25.82,25.88,25.81,25.9,25.8,25.91,25.79,25.93,25.78,25.95,25.76,25.96,25.75,25.97,25.74,25.98,25.73,1400.0,700.0,820.0,100.0,2100.0,1100.0,3600.0,800.0,6300.0,200.0,200.0,2000.0,17100.0,1100.0,4900.0,2100.0,1000.0,2900.0,1400.0,41800.0
132427000.0,26.48,26.0,26.96,25.68,25.82,38407.0,32397426.0,852347281.47,25.85,25.82,25.86,25.81,25.87,25.8,25.88,25.79,25.9,25.78,25.91,25.76,25.93,25.75,25.95,25.74,25.96,25.73,25.97,25.72,200.0,100.0,1500.0,1100.0,1820.0,800.0,2100.0,200.0,3600.0,2000.0,6300.0,1100.0,200.0,2100.0,17100.0,2900.0,4900.0,41800.0,1000.0,6700.0
132430000.0,26.48,26.0,26.96,25.68,25.82,38408.0,32397526.0,852349863.47,25.83,25.82,25.84,25.81,25.85,25.8,25.86,25.79,25.87,25.78,25.88,25.76,25.9,25.75,25.91,25.74,25.93,25.73,25.95,25.72,200.0,1100.0,200.0,1200.0,200.0,3800.0,1500.0,200.0,1820.0,2000.0,2100.0,1100.0,3600.0,2100.0,6300.0,2900.0,200.0,41800.0,17100.0,6700.0
132433000.0,26.48,26.0,26.96,25.68,25.82,38412.0,32398226.0,852367937.47,25.83,25.82,25.84,25.81,25.85,25.8,25.86,25.79,25.87,25.78,25.88,25.76,25.9,25.75,25.91,25.74,25.93,25.73,25.95,25.72,600.0,400.0,200.0,1200.0,200.0,3900.0,1500.0,200.0,1820.0,2000.0,2100.0,1100.0,3600.0,2100.0,6300.0,2900.0,200.0,41800.0,16900.0,6700.0
132436000.0,26.48,26.0,26.96,25.68,25.83,38415.0,32398826.0,852383431.47,25.83,25.81,25.84,25.8,25.85,25.79,25.86,25.78,25.87,25.76,25.88,25.75,25.9,25.74,25.91,25.73,25.93,25.72,25.95,25.71,600.0,1200.0,200.0,4200.0,200.0,200.0,1500.0,2000.0,1820.0,1100.0,2100.0,2100.0,3600.0,2900.0,6300.0,41800.0,200.0,6700.0,17000.0,10700.0
132439000.0,26.48,26.0,26.96,25.68,25.83,38420.0,32400826.0,852435077.47,25.84,25.83,25.85,25.82,25.86,25.81,25.87,25.8,25.88,25.79,25.89,25.78,25.9,25.76,25.91,25.75,25.93,25.74,25.95,25.73,200.0,1500.0,200.0,2100.0,1500.0,1200.0,1820.0,4200.0,2100.0,200.0,700.0,2000.0,3600.0,1100.0,6300.0,2100.0,200.0,2900.0,17000.0,41800.0
132442000.0,26.48,26.0,26.96,25.68,25.82,38429.0,32405926.0,852566773.47,25.82,25.81,25.83,25.8,25.84,25.79,25.85,25.78,25.86,25.76,25.87,25.75,25.88,25.74,25.89,25.73,25.9,25.72,25.91,25.71,10900.0,1100.0,300.0,4200.0,200.0,200.0,1100.0,2000.0,1500.0,1100.0,1820.0,2100.0,2100.0,2900.0,700.0,41800.0,3600.0,6700.0,6300.0,10700.0
132445000.0,26.48,26.0,26.96,25.68,25.81,38441.0,32410526.0,852685491.47,25.81,25.8,25.82,25.79,25.83,25.78,25.84,25.76,25.85,25.75,25.86,25.74,25.87,25.73,25.88,25.72,25.89,25.71,25.9,25.7,7800.0,3400.0,11000.0,200.0,3300.0,2000.0,200.0,1100.0,1100.0,2100.0,1500.0,2900.0,1820.0,41800.0,2100.0,6700.0,700.0,10700.0,3500.0,151400.0
132448000.0,26.48,26.0,26.96,25.68,25.81,38450.0,32414826.0,852796440.47,25.81,25.79,25.82,25.78,25.83,25.76,25.84,25.75,25.85,25.74,25.86,25.73,25.87,25.72,25.88,25.71,25.89,25.7,25.9,25.69,7200.0,200.0,11900.0,2000.0,3300.0,1100.0,200.0,2100.0,200.0,2900.0,1500.0,41800.0,1820.0,6700.0,2100.0,10700.0,700.0,161500.0,3500.0,15500.0
132451000.0,26.48,26.0,26.96,25.68,25.81,38451.0,32414926.0,852799021.47,25.81,25.8,25.82,25.79,25.83,25.78,25.84,25.76,25.85,25.75,25.86,25.74,25.87,25.73,25.88,25.72,25.89,25.71,25.9,25.7,17200.0,300.0,11900.0,40300.0,3300.0,2000.0,200.0,1100.0,1800.0,2100.0,1500.0,2900.0,1820.0,41800.0,2100.0,6700.0,700.0,10700.0,3500.0,161500.0
132454000.0,26.48,26.0,26.96,25.68,25.8,38459.0,32416526.0,852840305.47,25.8,25.79,25.81,25.78,25.82,25.76,25.83,25.75,25.84,25.74,25.85,25.73,25.86,25.72,25.87,25.71,25.88,25.7,25.89,25.69,3900.0,39900.0,16600.0,2000.0,11900.0,1100.0,3300.0,2100.0,200.0,2900.0,1800.0,42800.0,1500.0,6700.0,1820.0,10700.0,2100.0,161500.0,700.0,15500.0
132457000.0,26.48,26.0,26.96,25.68,25.8,38470.0,32423126.0,853010554.47,25.8,25.79,25.81,25.78,25.82,25.76,25.83,25.75,25.84,25.74,25.85,25.73,25.86,25.72,25.87,25.71,25.88,25.7,25.89,25.69,900.0,36900.0,17100.0,2000.0,11900.0,1100.0,3300.0,2100.0,200.0,2900.0,1600.0,42800.0,1500.0,6700.0,1820.0,10700.0,2100.0,161500.0,700.0,15500.0
132500000.0,26.48,26.0,26.96,25.68,25.8,38477.0,32424926.0,853056995.47,25.81,25.8,25.82,25.79,25.83,25.78,25.85,25.76,25.86,25.75,25.87,25.74,25.88,25.73,25.89,25.72,25.9,25.71,25.91,25.7,16800.0,100.0,11900.0,37900.0,3400.0,2000.0,1600.0,1100.0,1500.0,3100.0,1820.0,2900.0,2100.0,42800.0,700.0,6700.0,3500.0,10700.0,6100.0,161600.0
132503000.0,26.48,26.0,26.96,25.68,25.79,38484.0,32429226.0,853167934.47,25.81,25.79,25.82,25.78,25.83,25.76,25.85,25.75,25.86,25.74,25.87,25.73,25.88,25.72,25.89,25.71,25.9,25.7,25.91,25.69,16100.0,36800.0,12700.0,2000.0,3400.0,1100.0,1600.0,4600.0,1500.0,2900.0,1820.0,42800.0,2100.0,6700.0,700.0,11400.0,3500.0,161600.0,6100.0,15500.0
132506000.0,26.48,26.0,26.96,25.68,25.8,38490.0,32432326.0,853247906.47,25.8,25.79,25.81,25.78,25.82,25.76,25.83,25.75,25.85,25.74,25.86,25.73,25.87,25.72,25.88,25.71,25.89,25.7,25.9,25.69,52600.0,36600.0,16300.0,2000.0,12700.0,1100.0,3400.0,4600.0,1600.0,2900.0,1500.0,42800.0,1820.0,6700.0,2100.0,11400.0,700.0,161600.0,3500.0,15500.0
132509000.0,26.48,26.0,26.96,25.68,25.79,38501.0,32445626.0,853590979.47,25.8,25.79,25.81,25.78,25.82,25.76,25.83,25.75,25.85,25.74,25.86,25.73,25.87,25.72,25.88,25.71,25.89,25.7,25.91,25.69,54700.0,32000.0,16300.0,2000.0,12700.0,1100.0,3400.0,5300.0,1600.0,2900.0,1500.0,42800.0,1820.0,6700.0,2100.0,11400.0,700.0,161600.0,100.0,15600.0
132512000.0,26.48,26.0,26.96,25.68,25.79,38512.0,32456826.0,853879830.47,25.8,25.79,25.81,25.78,25.82,25.77,25.83,25.76,25.85,25.75,25.86,25.74,25.87,25.73,25.88,25.72,25.89,25.71,25.91,25.7,54400.0,21100.0,20700.0,2000.0,12700.0,800.0,3400.0,900.0,1600.0,5300.0,1500.0,2900.0,1820.0,42800.0,2100.0,6700.0,700.0,11400.0,100.0,161600.0
132515000.0,26.48,26.0,26.96,25.68,25.79,38531.0,32481626.0,854519459.47,25.8,25.78,25.81,25.77,25.82,25.76,25.83,25.75,25.85,25.74,25.86,25.73,25.87,25.72,25.88,25.71,25.89,25.7,25.91,25.69,43600.0,2000.0,20700.0,800.0,12700.0,900.0,3400.0,5300.0,1600.0,6900.0,1500.0,42800.0,1820.0,6700.0,1700.0,11500.0,700.0,161600.0,100.0,15600.0
132518000.0,26.48,26.0,26.96,25.68,25.78,38536.0,32483026.0,854555568.47,25.79,25.78,25.8,25.77,25.81,25.76,25.82,25.75,25.83,25.74,25.85,25.73,25.86,25.72,25.87,25.71,25.88,25.7,25.89,25.69,2500.0,1600.0,43000.0,800.0,20700.0,1400.0,12700.0,5100.0,3400.0,6900.0,1600.0,42800.0,1500.0,6700.0,1720.0,11500.0,1700.0,161600.0,700.0,15600.0
132521000.0,26.48,26.0,26.96,25.68,25.79,38551.0,32493826.0,854834100.47,25.79,25.78,25.8,25.77,25.81,25.76,25.82,25.75,25.83,25.74,25.85,25.73,25.86,25.72,25.87,25.71,25.88,25.7,25.89,25.69,53600.0,1600.0,43500.0,800.0,20700.0,1400.0,12700.0,5800.0,3400.0,6900.0,1600.0,42800.0,1500.0,6700.0,1720.0,11700.0,1700.0,161600.0,700.0,15600.0
132524000.0,26.48,26.0,26.96,25.68,25.76,38570.0,32499626.0,854983645.47,25.79,25.76,25.8,25.75,25.81,25.74,25.82,25.73,25.83,25.72,25.85,25.71,25.86,25.7,25.87,25.69,25.88,25.68,25.89,25.67,54300.0,1300.0,47000.0,5800.0,20700.0,6900.0,12700.0,42800.0,3400.0,6700.0,1600.0,11900.0,1500.0,161600.0,1720.0,15600.0,1700.0,34500.0,700.0,100.0
132527000.0,26.48,26.0,26.96,25.68,25.77,38575.0,32500626.0,855009420.47,25.77,25.76,25.78,25.75,25.79,25.74,25.8,25.73,25.81,25.72,25.82,25.71,25.83,25.7,25.85,25.69,25.86,25.68,25.87,25.67,6700.0,1400.0,2100.0,5800.0,54100.0,6900.0,47000.0,42800.0,20500.0,6700.0,12800.0,11900.0,3400.0,157100.0,1600.0,15600.0,1500.0,34500.0,1720.0,100.0
132530000.0,26.48,26.0,26.96,25.68,25.77,38577.0,32501026.0,855019726.47,25.77,25.76,25.78,25.75,25.79,25.74,25.8,25.73,25.81,25.72,25.82,25.71,25.83,25.7,25.85,25.69,25.86,25.68,25.87,25.67,6700.0,1200.0,3600.0,5800.0,54700.0,6900.0,46100.0,41000.0,20300.0,6700.0,11900.0,11900.0,3300.0,157100.0,1600.0,15600.0,1500.0,32500.0,1720.0,100.0
132533000.0,26.48,26.0,26.96,25.68,25.77,38598.0,32509726.0,855243913.47,25.78,25.76,25.79,25.75,25.8,25.74,25.81,25.73,25.82,25.72,25.83,25.71,25.85,25.7,25.86,25.69,25.87,25.68,25.88,25.67,3600.0,2900.0,54700.0,6900.0,5000.0,6900.0,19900.0,41000.0,11900.0,6700.0,3300.0,11900.0,1600.0,157500.0,1500.0,15600.0,1720.0,32500.0,1700.0,100.0
132536000.0,26.48,26.0,26.96,25.68,25.78,38613.0,32515226.0,855385675.47,25.78,25.77,25.79,25.76,25.8,25.75,25.81,25.74,25.82,25.73,25.83,25.72,25.85,25.71,25.86,25.7,25.87,25.69,25.88,25.68,700.0,2300.0,4400.0,2700.0,5000.0,6900.0,19700.0,6900.0,11900.0,41000.0,3300.0,6700.0,1600.0,11900.0,1500.0,158000.0,1720.0,15600.0,1700.0,32500.0
132539000.0,26.48,26.0,26.96,25.68,25.77,38635.0,32525026.0,855638292.47,25.77,25.76,25.79,25.75,25.8,25.74,25.81,25.73,25.82,25.72,25.83,25.71,25.86,25.7,25.87,25.69,25.88,25.68,25.91,25.67,91100.0,3600.0,1300.0,6900.0,2000.0,8900.0,19600.0,41000.0,11900.0,6700.0,3300.0,11900.0,1500.0,158000.0,1720.0,15600.0,1700.0,32500.0,100.0,100.0
132542000.0,26.48,26.0,26.96,25.68,25.77,38649.0,32549626.0,856272232.47,25.77,25.76,25.78,25.75,25.8,25.74,25.81,25.73,25.82,25.72,25.83,25.71,25.86,25.7,25.87,25.69,25.88,25.68,25.91,25.67,68200.0,4600.0,20000.0,6900.0,2000.0,8900.0,19600.0,41000.0,11900.0,6700.0,3300.0,11900.0,1500.0,158000.0,1720.0,15600.0,1700.0,32500.0,100.0,100.0
